,places_name,road_address_name,lat,lng,distance,category_group_name
983,리사르커피로스터스,서울 강남구 도산대로99길 60,127.048419849318,37.5270821537549,132,카페
984,나이브커피,서울 강남구 압구정로79길 39,127.05043701798,37.5254793279477,125,카페
985,스타벅스 청담점,서울 강남구 도산대로 532,127.051585624477,37.5243543810765,286,카페
986,요거트맨 청담점,서울 강남구 도산대로89길 35,127.051722988418,37.5266897185134,183,카페
987,커피빈 청담에스점,서울 강남구 압구정로 461,127.047214890867,37.5250986350879,262,카페
988,공간21S,서울 강남구 도산대로83길 39,127.048673217039,37.527013573463,109,카페
989,그라놀로지,서울 강남구 도산대로99길 11,127.05179015873338,37.525666150775116,205,카페
991,탐스커버리 청담점,서울 강남구 도산대로89길 3,127.05019577335752,37.52505866271134,159,카페
992,엘레나영,서울 강남구 도산대로99길 47,127.04940604855,37.5266294423468,31,카페
993,파스쿠찌 청담사거리점,서울 강남구 도산대로 509,127.048983938016,37.5246906616195,202,카페
994,스트라이프커피 청담점,서울 강남구 도산대로83길 13,127.04812011192372,37.52541181849848,177,카페
995,카페베네 청담영동점,서울 강남구 도산대로 539,127.05259694143909,37.52511347992273,297,카페
996,이디야커피 청담사거리점,서울 강남구 도산대로 521,127.050454708268,37.5248702429147,186,카페
997,커핀그루나루 청담스토어점,서울 강남구 압구정로79길 20,127.04875794469,37.5250908001251,169,카페
1013,노버든,서울 영등포구 당산로31길 25,126.89379348240173,37.52681907482979,107,카페
1014,미담바이바오담 본점,서울 영등포구 당산로27길 9-2,126.895298401285,37.5249931869718,137,카페
1015,책과삶,서울 영등포구 당산로27길 16,126.894795752362,37.5252522288428,88,카페
1017,이로울리,서울 영등포구 양산로 96,126.89381969681602,37.524287283300836,185,카페
1018,투썸플레이스 영등포구청역점,서울 영등포구 당산로 118,126.89698946639162,37.52512982429756,256,카페
1019,유스커피,서울 영등포구 당산로30길 7,126.897614427792,37.525593482693,297,카페
1020,빽다방 영등포구청역점,서울 영등포구 당산로 113,126.89613118075653,37.524875891050236,201,카페
1022,당산동커피,서울 영등포구 영등포로19길 25-1,126.893190697852,37.5242993301688,204,카페
1044,루타99,서울 영등포구 선유서로 99,126.88588898384857,37.524658307935674,221,카페
1045,매카이,서울 영등포구 영등포로5길 46,126.884958239197,37.525207016127,272,카페
1057,카페192,서울 영등포구 영등포로13길 7,126.888897970977,37.5232574156702,293,카페
1076,이디야커피 양평동2가점,서울 영등포구 선유서로25길 19,126.88365032734528,37.52457953862255,139,카페
1077,달상점,서울 영등포구 영등포로3길 16,126.88359685132133,37.52477680533853,117,카페
1078,커피사피엔스 양평동2가점,서울 영등포구 영등포로5길 19,126.884215559523,37.5241070680875,206,카페
1080,커피1팀,서울 영등포구 선유서로25길 6-2,126.885380115376,37.524526268906,236,카페
1081,할로,서울 영등포구 선유서로25길 16,126.884244181511,37.5246188652344,158,카페
1082,커피이매진,서울 영등포구 선유서로 97,126.885821341319,37.5245050722386,270,카페
1083,킹콩쥬스 양평점,서울 영등포구 영등포로5길 32,126.884791763857,37.5245869645839,192,카페
1084,쿠키씨,서울 영등포구 선유서로25길 10,126.884936610053,37.524558273727,204,카페
1098,빽다방 양평중흥S클래스점,서울 영등포구 선유서로24길 6,126.886105548887,37.5235899286376,260,카페
1100,봉영다방,서울 영등포구 영등포로11길 17,126.888078598937,37.5242486453072,188,카페
1130,이디야커피 영등포구청점,서울 영등포구 당산로 110,126.896570666949,37.5244753308654,202,카페
1178,오곰커피 한강성심병원점,서울 영등포구 버드나루로7길 3,126.91032647633,37.5228981093065,256,카페
1186,카페봄이,서울 영등포구 버드나루로7길 12-1,126.9095459553039,37.52286868204074,279,카페
1189,이디야커피 한강성심병원점,서울 영등포구 버드나루로 51,126.91060002685592,37.523074012136725,233,카페
1209,R블루,서울 영등포구 영등포로 33,126.884972544138,37.5232581628491,295,카페
1249,1992s,서울 영등포구 선유서로 67,126.884456230579,37.5220926630512,255,카페
1253,카페달레트,서울 영등포구 선유서로 76,126.885688614028,37.5225227393127,263,카페
1317,팬더다방,서울 영등포구 국회대로54길 39,126.909560375231,37.5221686142268,207,카페
1348,더플레이트디저트 더현대서울점,서울 영등포구 여의대로 108,126.92911423064159,37.52518771236121,288,카페
1349,쓰리버즈 IFC점,서울 영등포구 국제금융로 10,126.92589701977262,37.525047884281086,219,카페
1350,빌리엔젤 여의도삼성생명점,서울 영등포구 국제금융로2길 24,126.92486265206249,37.524302101979075,217,카페
1352,스타벅스 여의도역R점,서울 영등포구 의사당대로 83,126.923582027731,37.523227285602,296,카페
1353,스타벅스 여의도점,서울 영등포구 국제금융로2길 28,126.924490684817,37.5240856242203,235,카페
1355,올리버브라운 여의도점,서울 영등포구 여의나루로 71,126.92689834626154,37.5237357480873,54,카페
1356,스타벅스 여의도화재보험점,서울 영등포구 국제금융로6길 38,126.925869076824,37.52127536975,238,카페
1357,매머드커피 여의도S점,서울 영등포구 국제금융로2길 37,126.924233905896,37.5229501968458,241,카페
1359,공차 여의도점,서울 영등포구 국제금융로2길 7,126.92685787717643,37.52463222025718,153,카페
1360,할리스 여의도파이낸스타워점,서울 영등포구 국제금융로2길 32,126.92417092435299,37.523704295395675,249,카페
1363,디올카페,서울 강남구 압구정로 464,127.046495189975,37.5247601437684,195,카페
1364,스타벅스 청담사거리점,서울 강남구 도산대로 458,127.046872393057,37.523735555011335,77,카페
1365,탐앤탐스블랙 청담점,서울 강남구 도산대로 443,127.04447889219719,37.524128416694985,268,카페
1366,페인팅룸,서울 강남구 도산대로66길 19,127.044321738955,37.5223715208992,268,카페
1368,커피빈 청담카페점,서울 강남구 도산대로67길 7,127.044395408538,37.5245158791098,295,카페
1369,덴시티커피,서울 강남구 도산대로78길 13,127.047037095129,37.5230011725166,19,카페
1370,꼬마1커피,서울 강남구 도산대로78길 11,127.04709712463213,37.52311827892182,11,카페
1371,빙빙빙,서울 강남구 삼성로149길 32,127.04491723443931,37.52314976215349,203,카페
1372,지밀,서울 강남구 학동로77길 50,127.047977619963,37.5219556311792,143,카페
1374,베키아에누보 PNP커피스테이션점,서울 강남구 도산대로 442,127.044118670825,37.5233122436045,275,카페
1377,메종드조에 본점,서울 강남구 도산대로90길 17,127.04904188637052,37.523349946050025,163,카페
1380,카페아이엠,서울 영등포구 버드나루로 25,126.91212857279636,37.520944288384236,270,카페
1386,동양다방,서울 영등포구 국회대로54길 53-1,126.910330892177,37.5210988107184,204,카페
1387,팬더커피숍,서울 영등포구 국회대로54길 43,126.909791661281,37.5217408149271,143,카페
1390,내생애에스프레소,서울 영등포구 버드나루로 24,126.912647545466,37.5211618149841,282,카페
1394,먼데이투선데이,서울 강남구 도산대로67길 13-3,127.04412402201127,37.524715102317224,275,카페
1396,라그랑자트,서울 강남구 도산대로62길 12,127.042959888839,37.5226423248854,290,카페
1399,스탠다드시스템,서울 강남구 선릉로148길 48-5,127.043566191307,37.5225718245937,238,카페
1401,mmn,서울 강남구 도산대로66길 39,127.043945332382,37.5209444732033,296,카페
1414,오미커피,서울 영등포구 문래로4길 4,126.883531279646,37.5203834540278,271,카페
1422,카페인홀릭로스터스,서울 영등포구 영등포로 32,126.884790032009,37.5227705428021,131,카페
1483,카페드레이프,서울 영등포구 양산로 146,126.8991105951095,37.52345849448216,189,카페
1485,카페카운티,서울 영등포구 영등포로 143,126.897656418459,37.5213552049205,155,카페
1487,테오의1.5층,서울 영등포구 영등포로 130,126.895797209607,37.5209859702347,226,카페
1488,언니네,서울 영등포구 당산로16길 7-9,126.89674920531,37.52297982357,48,카페
1490,카페그린히어로,서울 영등포구 영등포로27길 13,126.899112222066,37.5222502518323,177,카페
1491,분,서울 영등포구 양산로 138-1,126.89827779442226,37.52360644550735,139,카페
1492,카페 쿠수키,서울 영등포구 영신로45길 12,126.900387411257,37.522882035834,283,카페
1493,쥬씨 영등포구청점,서울 영등포구 당산로 114,126.896556823072,37.5246699351699,224,카페
1494,우주곰커피 영등포구청점,서울 영등포구 양산로 127,126.897153833008,37.524064082193,150,카페
1495,044워리어스,서울 영등포구 영신로47길 12,126.900461670889,37.5231848351972,294,카페
1496,쏭투미커피로스터스&펍,서울 영등포구 양산로23길 15,126.897587705682,37.5252799108769,287,카페
1497,J&J라이브7080,서울 영등포구 영등포로 131-2,126.896319117205,37.5215009019597,153,카페
1498,커피라이터,서울 강남구 논현로161길 15,127.026851348023,37.5234399678633,234,카페
1499,온리고,서울 강남구 언주로151길 20,127.03165172117042,37.521898064472374,223,카페
1500,브리오슈도레 압구정역점,서울 강남구 압구정로30길 51,127.02924302811088,37.52399802143601,159,카페
1501,스타벅스 압구정미소점,서울 강남구 논현로 841,127.02811468551178,37.5242313847455,211,카페
1502,탐앤탐스 압구정본점,서울 강남구 논현로163길 10,127.02747945504241,37.52415792235494,236,카페
1503,투썸플레이스 강남도산점,서울 강남구 도산대로37길 19,127.03117676688478,37.522284720963015,171,카페
1504,엉플레,서울 강남구 도산대로33길 20,127.02982820882195,37.52196070826324,83,카페
1505,제프리 카벤디쉬런던 도산압구정,서울 강남구 도산대로35길 27,127.030271879678,37.5225291280797,89,카페
1506,커피빈 압구정역점,서울 강남구 논현로 842,127.028842648727,37.5242215684882,187,카페
1507,루씨앤정,서울 강남구 도산대로37길 43,127.03136744649471,37.523795651781214,230,카페
1508,투썸플레이스 압구정CGV점,서울 강남구 압구정로30길 45,127.0294241108107,37.5242052070155,182,카페
1509,스타벅스 압구정윤성빌딩점,서울 강남구 논현로 834,127.028615865068,37.5228304757948,64,카페
1510,커피빈 뉴압구정점,서울 강남구 논현로167길 9,127.027512336708,37.5243624422422,252,카페
1511,빌리엔젤 압구정역점,서울 강남구 논현로164길 26,127.0302834069001,37.52306071666289,105,카페
1512,티더블유지티,서울 강남구 논현로 854,127.02873551581828,37.525100071869325,285,카페
1543,디아날로그,서울 영등포구 영신로40길 5,126.9020181593,37.5215355003864,260,카페
1544,스타벅스 영등포시장교차로점,서울 영등포구 영중로 45,126.904458442745,37.5204599005082,222,카페
1545,투썸플레이스 영등포시장사거리점,서울 영등포구 영등포로 193,126.903078295437,37.5205200442,259,카페
1546,탐앤탐스 영등포시장역점,서울 영등포구 영중로 58,126.9052040247535,37.52126059159066,138,카페
1548,조나골드비,서울 영등포구 영중로 79,126.90490710713885,37.52346780874482,113,카페
1550,더리틀꼬르소,서울 영등포구 영등포로33길 7-1,126.902525452005,37.5211466870506,242,카페
1551,매머드익스프레스 영등포시장역점,서울 영등포구 영중로 75-1,126.90488491682,37.5231254100254,76,카페
1552,드롭탑 위더스영등포점,서울 영등포구 영중로 55,126.90466568885803,37.52116375101604,143,카페
1556,35cm,서울 영등포구 영신로40길 16,126.903018745132,37.5210822209454,214,카페
1557,영원다방,서울 영등포구 영중로 65,126.90468707646,37.5221359499642,35,카페
1722,이디야커피 청담역점,서울 강남구 삼성로 721,127.04916190924662,37.52007024625317,262,카페
1728,키즈플래닛,서울 강남구 삼성로135길 28,127.04703061900105,37.51989271554951,279,카페
1731,카페더스페이스,서울 강남구 학동로77길 34,127.048465596729,37.5208526045587,161,카페
1732,공부차,서울 강남구 압구정로79길 8,127.047762331263,37.524947046596886,298,카페
1733,카페안나,서울 강남구 도산대로92길 6,127.05040100209406,37.524072878816746,287,카페
