,Unnamed: 0,자치구명,법정동코드,법정동명,지번주소,건물명,층,임대건물명,임대면적,전월세구분,보증금,임대료,건축년도,연식,latitude,longitude,conv_num,in_din_total_300,in_mart_total_1000,in_subway_total_500,in_hosp_total_1000,in_cafe_total_300,police_500,center_500,in_din_total_50,in_subway_total_50,all_score_life,nois_total
606,606,관악구,10100,봉천동,서울특별시 관악구 봉천동 1568-2,PRAVIDA 162,7,오피스텔,18.7,준월세,1000,63,2013.0,9,37.4790098188885,126.950509096245,21,260,2,1,208,67,2,1,8,0,80.91,51
607,607,서초구,10100,방배동,서울특별시 서초구 방배동 478-2,재원빌,4,다세대/연립,30.5,준전세,20000,25,2013.0,9,37.4768330652334,126.986875366571,7,104,2,2,95,19,0,1,4,0,56.59,54
608,608,관악구,10100,봉천동,서울특별시 관악구 봉천동 1655-14,영수빌딩,5,다세대/연립,12.4,준전세,5000,15,2013.0,9,37.4752242569668,126.967797058772,10,134,2,1,79,28,1,1,2,0,69.31,27
609,609,관악구,10200,신림동,서울특별시 관악구 신림동 613-13,은연재,7,다세대/연립,14.18,월세,500,44,2013.0,9,37.4734049628169,126.919488725604,12,132,0,0,51,13,2,2,1,0,41.61,12
610,610,관악구,10200,신림동,서울특별시 관악구 신림동 613-13,은연재,7,다세대/연립,14.78,준월세,2000,39,2013.0,9,37.4734049628169,126.919488725604,12,132,0,0,51,13,2,2,1,0,41.61,12
611,611,서초구,10200,양재동,서울특별시 서초구 양재동 291-24,(291-24),3,다세대/연립,25.73,준월세,2000,70,2013.0,9,37.4724174193543,127.045170834758,8,87,6,0,63,28,0,1,4,0,37.51,24
612,612,서초구,10200,양재동,서울특별시 서초구 양재동 291-24,(291-24),4,다세대/연립,23.4,준월세,10000,50,2013.0,9,37.4724174193543,127.045170834758,8,87,6,0,63,28,0,1,4,0,37.51,24
613,613,서초구,10300,우면동,서울특별시 서초구 우면동 737,서초네이처힐6단지,9,아파트,59.99,준전세,6786,27,2013.0,9,37.4614498491198,127.026490636114,2,10,3,0,19,1,0,0,0,0,24.86,12
614,614,영등포구,11600,당산동6가,서울특별시 영등포구 당산동6가 336-4,유탑유블레스,7,아파트,13.71,준월세,1000,58,2012.0,10,37.535674009304,126.901362553404,14,207,5,2,100,36,1,0,0,0,68.49,42
615,615,영등포구,11700,당산동,서울특별시 영등포구 당산동 121-43,리스빌,5,오피스텔,16.64,준월세,1000,60,2012.0,10,37.5311401446491,126.907218816916,5,23,6,0,104,9,0,0,0,0,26.759999999999998,12
616,616,영등포구,11700,당산동,서울특별시 영등포구 당산동 121-43,리스빌,3,오피스텔,17.49,준월세,5000,38,2012.0,10,37.5311401446491,126.907218816916,5,23,6,0,104,9,0,0,0,0,26.759999999999998,12
617,617,영등포구,10900,영등포동8가,서울특별시 영등포구 영등포동8가 51-1,메이준,5,오피스텔,17.44,준월세,1000,55,2012.0,10,37.5269451113199,126.905889075902,14,147,6,1,169,38,5,0,5,0,66.54,39
618,618,영등포구,10900,영등포동8가,서울특별시 영등포구 영등포동8가 51-1,메이준,4,오피스텔,17.44,준월세,1000,50,2012.0,10,37.5269451113199,126.905889075902,14,147,6,1,169,38,5,0,5,0,66.54,39
619,619,영등포구,10900,영등포동8가,서울특별시 영등포구 영등포동8가 51-1,메이준,8,오피스텔,17.44,준월세,3000,40,2012.0,10,37.5269451113199,126.905889075902,14,147,6,1,169,38,5,0,5,0,66.54,39
620,620,영등포구,11700,당산동,서울특별시 영등포구 당산동 121-131,미진리버빌,7,아파트,19.39,준월세,1000,50,2012.0,10,37.5266594136943,126.90842331642,14,74,5,0,147,26,1,0,0,0,41.67,12
621,621,영등포구,11700,당산동,서울특별시 영등포구 당산동 121-243,신동인오피스텔,4,오피스텔,31.5,전세,20000,0,2012.0,10,37.5261395107614,126.908507441183,13,73,5,1,144,24,1,0,2,0,61.28,27
622,622,영등포구,11700,당산동,서울특별시 영등포구 당산동 121-24,리첸트,5,아파트,16.18,준월세,1000,50,2012.0,10,37.5256573688017,126.907102071461,13,133,6,1,182,35,3,0,3,0,65.49,27
623,623,영등포구,11700,당산동,서울특별시 영등포구 당산동 121-24,리첸트,5,아파트,17.07,준월세,2000,45,2012.0,10,37.5256573688017,126.907102071461,13,133,6,1,182,35,3,0,3,0,65.49,27
624,624,강남구,10400,청담동,서울특별시 강남구 청담동 12-8,청담그린빌,5,다세대/연립,47.41,준전세,20000,50,2012.0,10,37.5228947206544,127.046234412385,11,186,2,0,421,48,1,1,5,0,54.769999999999996,24
625,625,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 29-72,범영오피스텔,10,오피스텔,35.97,전세,18500,0,2012.0,10,37.5222486286356,126.909921141522,8,78,5,1,127,13,2,1,5,0,64.55,39
626,626,영등포구,10700,영등포동6가,서울특별시 영등포구 영등포동6가 148,스위트빌,3,다세대/연립,16.77,준전세,12000,15,2012.0,10,37.5215469908536,126.902839410662,10,177,4,1,178,37,3,0,3,0,67.52,27
627,627,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 28-128,세영오피스텔,4,오피스텔,29.94,준월세,1000,45,2012.0,10,37.5202373455257,126.912106890929,10,42,4,1,135,13,2,1,2,0,63.17,27
628,628,강남구,10400,청담동,서울특별시 강남구 청담동 35-8,청담동35-8도시형생활주택(유기환외1인),3,다세대/연립,17.67,준월세,3000,60,2012.0,10,37.5193436253264,127.046395112319,9,79,4,0,429,31,1,0,3,0,42.73,12
629,629,강남구,10400,청담동,서울특별시 강남구 청담동 35-8,청담동35-8도시형생활주택(유기환외1인),4,다세대/연립,23.2,준전세,18000,3,2012.0,10,37.5193436253264,127.046395112319,9,79,4,0,429,31,1,0,3,0,42.73,12
630,630,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 29,여의도의아침,3,오피스텔,16.4,전세,12000,0,2012.0,10,37.5183214082182,126.914376573096,6,22,4,2,152,6,1,1,2,0,61.19,42
631,631,영등포구,10200,영등포동1가,서울특별시 영등포구 영등포동1가 145,내이처해밀,5,아파트,14.89,전세,15000,0,2012.0,10,37.5171997077239,126.91271935471,11,51,4,2,137,9,3,2,2,0,62.83,42
632,632,영등포구,13200,신길동,서울특별시 영등포구 신길동 4942,여의도리버뷰,4,아파트,12.96,준월세,1000,53,2012.0,10,37.5162128666877,126.921218310275,1,27,4,1,133,2,0,0,0,0,45.69,27
633,633,영등포구,10100,영등포동,서울특별시 영등포구 영등포동 571-8,CITY HOUSE(571-8),5,다세대/연립,14.13,준월세,2000,45,2012.0,10,37.5161855015209,126.913773174864,8,27,4,2,124,9,2,1,2,0,61.91,42
634,634,영등포구,10100,영등포동,서울특별시 영등포구 영등포동 631-8,(631-8),4,다세대/연립,62.34,전세,17000,0,2012.0,10,37.5128355958153,126.905898651264,4,102,6,1,179,13,2,1,0,0,65.47,27
635,635,동작구,10800,대방동,서울특별시 동작구 대방동 515,아데나339,6,아파트,15.36,준월세,1000,55,2012.0,10,37.5127184331991,126.928918244379,8,48,4,1,97,16,1,0,3,0,58.93,27
636,636,동작구,10800,대방동,서울특별시 동작구 대방동 515,아데나339,6,아파트,15.36,준월세,1000,55,2012.0,10,37.5127184331991,126.928918244379,8,48,4,1,97,16,1,0,3,0,58.93,27
637,637,동작구,10800,대방동,서울특별시 동작구 대방동 515,아데나339,7,아파트,12.6,준월세,1000,50,2012.0,10,37.5127184331991,126.928918244379,8,48,4,1,97,16,1,0,3,0,58.93,27
638,638,강남구,10800,논현동,서울특별시 강남구 논현동 122-8,동화상가,6,다세대/연립,22.28,월세,1000,90,2012.0,10,37.5105330816776,127.023522552935,17,397,5,1,639,67,0,2,12,0,76.14,51
639,639,강남구,10800,논현동,서울특별시 강남구 논현동 122-8,동화상가,5,다세대/연립,22.28,월세,1000,85,2012.0,10,37.5105330816776,127.023522552935,17,397,5,1,639,67,0,2,12,0,76.14,51
640,640,강남구,10800,논현동,서울특별시 강남구 논현동 145-1,뮴(muum),2,다세대/연립,12.38,준월세,2000,63,2012.0,10,37.5093585455745,127.023904248783,17,473,5,1,698,71,0,2,31,0,79.75,63
641,641,강남구,10800,논현동,서울특별시 강남구 논현동 145-1,뮴(muum),5,다세대/연립,13.14,준월세,1000,63,2012.0,10,37.5093585455745,127.023904248783,17,473,5,1,698,71,0,2,31,0,79.75,63
642,642,강남구,10800,논현동,서울특별시 강남구 논현동 161-2,보석하이빌,2,다세대/연립,14.55,월세,500,59,2012.0,10,37.508994524232,127.024420222542,19,517,5,2,699,83,0,2,18,0,83.52000000000001,78
643,643,동작구,10300,상도1동,서울특별시 동작구 상도1동 552-1,아카시아빌,4,다세대/연립,13.4,준월세,1000,45,2012.0,10,37.5060314715944,126.9511508552,11,44,6,1,97,27,0,0,0,0,50.69,27
644,644,동작구,10300,상도1동,서울특별시 동작구 상도1동 571,J+CRESIDENCE,2,다세대/연립,13.26,준월세,3000,50,2012.0,10,37.5053267427794,126.950806818956,11,49,4,1,95,35,0,0,0,0,52.28,27
645,645,동작구,10300,상도1동,서울특별시 동작구 상도1동 571,J+CRESIDENCE,5,다세대/연립,13.26,준월세,3000,50,2012.0,10,37.5053267427794,126.950806818956,11,49,4,1,95,35,0,0,0,0,52.28,27
646,646,동작구,10200,상도동,서울특별시 동작구 상도동 359-33,백호빌,3,다세대/연립,18.24,전세,7500,0,2012.0,10,37.5043450452687,126.936863271946,8,120,5,1,154,19,3,2,8,0,67.2,51
647,647,강남구,10600,대치동,서울특별시 강남구 대치동 959-7,도원빌,4,다세대/연립,19.07,월세,500,80,2012.0,10,37.5041813636524,127.058527366344,13,268,5,0,304,58,0,1,2,0,49.65,12
648,648,동작구,10300,상도1동,서울특별시 동작구 상도1동 478,(478-0),2,다세대/연립,13.82,준월세,1000,50,2012.0,10,37.5037482531935,126.950762842739,13,97,6,1,91,45,0,0,2,0,55.85,27
649,649,동작구,10300,상도1동,서울특별시 동작구 상도1동 478,(478-0),3,다세대/연립,13.82,준월세,1000,45,2012.0,10,37.5037482531935,126.950762842739,13,97,6,1,91,45,0,0,2,0,55.85,27
650,650,동작구,10200,상도동,서울특별시 동작구 상도동 156-8,대흥빌딩,2,다세대/연립,13.68,월세,500,45,2012.0,10,37.5036764044387,126.944766471754,8,92,5,1,117,21,1,1,6,0,66.48,39
651,651,동작구,10300,상도1동,서울특별시 동작구 상도1동 483-13,늘품명가,2,다세대/연립,15.32,준월세,3000,50,2012.0,10,37.5035555547424,126.951921174908,11,56,7,1,96,38,0,0,0,0,53.07,27
652,652,동작구,10300,상도1동,서울특별시 동작구 상도1동 483-13,늘품명가,2,다세대/연립,13.76,준월세,3000,50,2012.0,10,37.5035555547424,126.951921174908,11,56,7,1,96,38,0,0,0,0,53.07,27
653,653,동작구,10500,흑석동,서울특별시 동작구 흑석동 336,흑석한강푸르지오,8,아파트,51.68,전세,6057,0,2012.0,10,37.5032115047724,126.965442177199,2,2,2,0,40,4,1,1,0,0,40.09,12
654,654,동작구,10300,상도1동,서울특별시 동작구 상도1동 475,상도현진에버빌,5,아파트,14.92,준월세,4000,42,2012.0,10,37.5031016788307,126.951166109198,16,103,6,1,83,45,0,0,0,0,56.08,27
655,655,동작구,10300,상도1동,서울특별시 동작구 상도1동 475,상도현진에버빌,6,아파트,14.48,준월세,2000,42,2012.0,10,37.5031016788307,126.951166109198,16,103,6,1,83,45,0,0,0,0,56.08,27
656,656,동작구,10300,상도1동,서울특별시 동작구 상도1동 475,상도현진에버빌,3,아파트,12.1,전세,9900,0,2012.0,10,37.5031016788307,126.951166109198,16,103,6,1,83,45,0,0,0,0,56.08,27
657,657,동작구,10300,상도1동,서울특별시 동작구 상도1동 475,상도현진에버빌,2,아파트,14.92,전세,8500,0,2012.0,10,37.5031016788307,126.951166109198,16,103,6,1,83,45,0,0,0,0,56.08,27
658,658,동작구,10300,상도1동,서울특별시 동작구 상도1동 475,상도현진에버빌,1,아파트,13.18,전세,8000,0,2012.0,10,37.5031016788307,126.951166109198,16,103,6,1,83,45,0,0,0,0,56.08,27
659,659,동작구,10300,상도1동,서울특별시 동작구 상도1동 455-5,한준아트빌,4,다세대/연립,23.98,준월세,3000,45,2012.0,10,37.5019939378431,126.949558879828,17,134,5,1,91,31,0,0,12,0,54.83,51
660,660,동작구,10200,상도동,서울특별시 동작구 상도동 324-23,동양스마트빌,3,오피스텔,29.26,준월세,2000,60,2012.0,10,37.4993157997579,126.930120529458,16,247,4,1,139,30,1,1,22,0,73.97,63
661,661,동작구,10200,상도동,서울특별시 동작구 상도동 324-23,동양스마트빌,7,다세대/연립,16.55,준월세,1000,45,2012.0,10,37.4993157997579,126.930120529458,16,247,4,1,139,30,1,1,22,0,73.97,63
662,662,동작구,10200,상도동,서울특별시 동작구 상도동 256-269,해피데이,3,다세대/연립,12.31,전세,8000,0,2012.0,10,37.4984228155107,126.933241551129,9,131,4,1,126,15,2,1,6,0,66.92,39
663,663,동작구,10200,상도동,서울특별시 동작구 상도동 532,씨티아모리움,5,아파트,14.19,준월세,1000,60,2012.0,10,37.4974063419394,126.951414083232,10,116,2,1,73,18,2,1,0,0,66.88,27
664,664,동작구,10200,상도동,서울특별시 동작구 상도동 532,씨티아모리움,4,아파트,14.19,준월세,1000,60,2012.0,10,37.4974063419394,126.951414083232,10,116,2,1,73,18,2,1,0,0,66.88,27
665,665,강남구,10100,역삼동,서울특별시 강남구 역삼동 781-35,하야트빌,3,다세대/연립,14.37,준월세,1000,62,2012.0,10,37.4944301656274,127.041669977188,15,142,6,0,191,39,0,1,0,0,41.52,12
666,666,영등포구,13300,대림동,서울특별시 영등포구 대림동 875-12,금광백형빌,2,다세대/연립,37.39,전세,10000,0,2012.0,10,37.4915461770929,126.904984453756,7,109,3,0,155,12,0,1,0,0,35.56,12
667,667,강남구,10100,역삼동,서울특별시 강남구 역삼동 837-18,강남역 서희스타힐스 오피스텔,5,오피스텔,23.58,준월세,1000,70,2012.0,10,37.4913733071882,127.032524452152,17,249,5,0,470,68,1,1,15,0,60.67,48
668,668,강남구,10100,역삼동,서울특별시 강남구 역삼동 837-18,강남역 서희스타힐스 오피스텔,9,오피스텔,24.56,전세,19000,0,2012.0,10,37.4913733071882,127.032524452152,17,249,5,0,470,68,1,1,15,0,60.67,48
669,669,서초구,10100,방배동,서울특별시 서초구 방배동 855-14,(855-14),2,다세대/연립,21.65,전세,11000,0,2012.0,10,37.4883811749879,126.990299205028,5,82,5,1,238,29,1,1,0,0,67.49,27
670,670,영등포구,13300,대림동,서울특별시 영등포구 대림동 993-34,썬하우스,4,다세대/연립,12.09,전세,8500,0,2012.0,10,37.4882631034809,126.903891475665,10,103,4,1,208,12,1,0,3,0,60.33,27
671,671,서초구,10100,방배동,서울특별시 서초구 방배동 873-16,스카이빌(873-16),2,다세대/연립,20.25,준월세,1000,60,2012.0,10,37.4881707442183,126.992109624606,10,138,3,1,198,44,0,1,11,0,62.24,51
672,672,서초구,10800,서초동,서울특별시 서초구 서초동 1622-12,JWVILLAGE,3,다세대/연립,29.53,준전세,16500,6,2012.0,10,37.487461764002,127.015762058014,12,228,8,1,201,53,1,2,5,0,77.25,39
673,673,관악구,10200,신림동,서울특별시 관악구 신림동 1463-11,지붕위애,2,아파트,16.17,준월세,1000,55,2012.0,10,37.4856760777347,126.924968063196,13,216,1,1,151,37,0,1,0,0,64.01,27
674,674,관악구,10200,신림동,서울특별시 관악구 신림동 1463-11,지붕위애,3,아파트,16.17,준월세,2000,50,2012.0,10,37.4856760777347,126.924968063196,13,216,1,1,151,37,0,1,0,0,64.01,27
675,675,관악구,10200,신림동,서울특별시 관악구 신림동 1463-11,지붕위애,7,아파트,16.17,준월세,1000,50,2012.0,10,37.4856760777347,126.924968063196,13,216,1,1,151,37,0,1,0,0,64.01,27
676,676,관악구,10200,신림동,서울특별시 관악구 신림동 533-1,로얄럭스시티,3,다세대/연립,12.6,전세,10000,0,2012.0,10,37.4852737874416,126.911928855676,13,122,1,1,151,23,1,2,0,0,67.98,27
677,677,서초구,10800,서초동,서울특별시 서초구 서초동 1435-9,(1435-9),3,다세대/연립,18.79,준월세,7000,30,2012.0,10,37.4850310355662,127.024215005527,3,37,6,0,166,12,0,0,0,0,27.810000000000002,12
678,678,관악구,10200,신림동,서울특별시 관악구 신림동 1433-135,성민,5,다세대/연립,12.16,준전세,11000,5,2012.0,10,37.4846509168787,126.926410572682,15,467,2,1,143,72,1,2,12,0,89.69,51
679,679,관악구,10100,봉천동,서울특별시 관악구 봉천동 893-12,마에스트로캠퍼스타운,5,아파트,13.15,준월세,1000,55,2012.0,10,37.4822302925223,126.947375018938,19,243,3,1,220,18,1,2,1,0,71.73,27
680,680,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역마에스트로,19,아파트,23.09,준월세,1000,79,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
681,681,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역 마에스트로,4,오피스텔,20.5,준월세,1000,60,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
682,682,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역 마에스트로,4,오피스텔,20.5,준월세,3000,50,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
683,683,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역 마에스트로,8,오피스텔,14.55,월세,500,47,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
684,684,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역 마에스트로,2,오피스텔,20.5,준월세,3000,45,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
685,685,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역 마에스트로,5,오피스텔,19.84,준월세,4000,40,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
686,686,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역 마에스트로,10,오피스텔,14.55,준월세,2500,38,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
687,687,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역마에스트로,17,아파트,12.25,준월세,5000,30,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
688,688,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역 마에스트로,7,오피스텔,19.84,전세,18000,0,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
689,689,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-6,서울대역 마에스트로,2,오피스텔,22.6,전세,16500,0,2012.0,10,37.4810914834927,126.950660468873,28,311,3,1,216,61,0,1,15,0,71.82,63
690,690,서초구,10100,방배동,서울특별시 서초구 방배동 456-25,풍성한집(456-25),3,다세대/연립,24.34,준월세,1000,58,2012.0,10,37.481001620946,126.983561950733,8,214,4,1,233,65,4,2,3,0,78.8,27
691,691,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-3,프라비다1,4,오피스텔,18.22,준월세,1000,60,2012.0,10,37.4809021810873,126.951311032254,26,390,2,1,220,68,1,1,10,0,86.06,51
692,692,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-3,프라비다1,11,오피스텔,18.22,준월세,1000,60,2012.0,10,37.4809021810873,126.951311032254,26,390,2,1,220,68,1,1,10,0,86.06,51
693,693,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-3,프라비다1,13,오피스텔,18.22,준월세,1000,60,2012.0,10,37.4809021810873,126.951311032254,26,390,2,1,220,68,1,1,10,0,86.06,51
694,694,관악구,10100,봉천동,서울특별시 관악구 봉천동 869-3,프라비다1,9,오피스텔,17.81,준월세,1000,55,2012.0,10,37.4809021810873,126.951311032254,26,390,2,1,220,68,1,1,10,0,86.06,51
695,695,관악구,10100,봉천동,서울특별시 관악구 봉천동 867-9,서울대역해담채,6,아파트,12.87,전세,16000,0,2012.0,10,37.4797800205232,126.950770207117,25,315,2,1,213,77,1,2,4,0,84.75,39
696,696,서초구,10200,양재동,서울특별시 서초구 양재동 257-8,다비치스위트홈,2,다세대/연립,19.11,준월세,5000,42,2012.0,10,37.4744044721846,127.04234541556,11,157,6,0,68,34,0,1,0,0,41.23,12
697,697,서초구,10200,양재동,서울특별시 서초구 양재동 342-1,JRC빌,3,다세대/연립,20.39,준월세,3000,47,2012.0,10,37.469248645994,127.044243329681,8,137,5,0,42,30,0,1,3,0,39.77,12
698,698,서초구,10300,우면동,서울특별시 서초구 우면동 9-8,(9-8),2,다세대/연립,25.37,준월세,3000,59,2012.0,10,37.4685589233376,127.026473814278,3,35,1,0,25,11,1,1,0,0,42.57,12
